,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,State_Name,State,County,City,Median_Income,mean_age
88,TxblhpgMehO8a3pgIvE0Eg,Chinatown Popup Beer Garden,212 N 11th St,Philadelphia,PA,19107,39.9561544,-75.1575744,2.5,5,0,"{'BikeParking': 'False', 'WheelchairAccessible': 'False', 'Smoking': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True'}","Beer Gardens, Nightlife","{'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-23:0'}",Pennsylvania,PA,Adams County,Philadelphia,59706.0,46
89,ClItrcjw1Im2qoUS3vICnw,Balcony Bar @ The Kimmel Center,300 S Broad St,Philadelphia,PA,19107,39.9467934402,-75.1652970538,3.5,10,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True'}","Restaurants, Nightlife, Beer Gardens, Pop-Up Restaurants",,Pennsylvania,PA,Adams County,Philadelphia,59706.0,46
90,zCmdpK9TYREr3sO1QO6BCw,Philly Brew Tours by City Brew Tours,1277 Filbert St,Philadelphia,PA,19107,39.9530598,-75.1606397,5.0,68,1,"{'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'WheelchairAccessible': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Event Planning & Services, Tours, Beer Tours, Breweries, Team Building Activities, Food Tours, Food, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pennsylvania,PA,Adams County,Philadelphia,59706.0,46
91,JydmOKf-8Plo13Idj33Iyw,Round Town Brewery,"950 S White River Parkway West Dr, Ste 100",Indianapolis,IN,46221,39.7553507,-86.1770037,4.5,37,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Food, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '14:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",Indiana,IN,Adams County,Indianapolis,57266.0,39
92,VmkntDoCpazOVmNIlXx0ug,Books & Brews - South Indy,3808 Shelby St,Indianapolis,IN,46227,39.7100999,-86.1399972,4.5,26,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","Breweries, Food, Restaurants, Gastropubs, Books, Mags, Music & Video, Used Bookstore, Bookstores, Shopping","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-21:0'}",Indiana,IN,Adams County,Indianapolis,56716.0,45
93,zCaEDKsY7f3J2ZRb3aNhfA,Brew Link Supply,1139 Shelby St,Indianapolis,IN,46227,39.7512293,-86.1396785,5.0,5,0,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Breweries, Brewing Supplies, Food, Shopping","{'Tuesday': '11:0-18:30', 'Wednesday': '14:0-18:30', 'Thursday': '11:0-18:30', 'Friday': '11:0-18:30', 'Saturday': '11:0-17:0'}",Indiana,IN,Adams County,Indianapolis,56716.0,45
94,sn9iFhoimISsyLcGxLZ9Sg,Tuxedo Park Brewers Supply,1139 Shelby St,Indianapolis,IN,46227,39.7512174,-86.1394634,5.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Food, Brewing Supplies, Breweries","{'Tuesday': '11:0-18:30', 'Wednesday': '11:0-18:30', 'Thursday': '11:0-18:30', 'Friday': '11:0-18:30', 'Saturday': '11:0-17:0'}",Indiana,IN,Adams County,Indianapolis,56716.0,45
95,VqbS5tyfB0t1VIbjqtudWQ,Nicoletti Beverage Center,7040 State Rd,Philadelphia,PA,19135,40.0240264,-75.0361858,4.0,5,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Breweries, Beer, Wine & Spirits, Food",,Pennsylvania,PA,Adams County,Philadelphia,53820.0,38
96,I2oYrYUS4VXZVwV4Bh0hCA,18th Street Brewery - Indy Taproom,2829 E 10th St,Indianapolis,IN,46201,39.781274,-86.1155554,4.5,44,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Breweries","{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-18:0'}",Indiana,IN,Adams County,Indianapolis,51535.0,46
97,mQOSVc6m0hNvJNp2t6mhtA,Mayfair Taproom,2032 E 10th St,Indianapolis,IN,46201,39.7814844,-86.12531,4.5,41,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForDancing': 'False', 'BYOB': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False'}","Nightlife, Pubs, Breweries, Brewpubs, Bars, Food","{'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",Indiana,IN,Adams County,Indianapolis,51535.0,46
98,87lcGuiskjrqBlMwVY0zrg,Enliven Planters,,Philadelphia,PA,19129,40.0149824,-75.1866396,4.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Gardeners, Landscaping, Shopping, Home Services, Home & Garden, Nurseries & Gardening, Nightlife, Home Decor, Beer Gardens","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0'}",Pennsylvania,PA,Adams County,Philadelphia,47391.0,44
99,BtcOytu968lkyyO0IICv8w,Wissahickon Brewing Company,3705 W Schoolhouse Ln,Philadelphia,PA,19129,40.0136369648,-75.2006627311,4.0,95,1,"{'WheelchairAccessible': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Pubs, Bars, Breweries, Food, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-1:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-18:0'}",Pennsylvania,PA,Adams County,Philadelphia,47391.0,44
100,PlEnI02D0iKpMt6gS7h_HQ,Sun King Brewing,"7800 Col H Weir Cook Memorial Dr, Concourse B",Indianapolis,IN,46241,39.7148812,-86.2974891,3.0,22,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'HappyHour': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False'}","Bars, Nightlife, Event Planning & Services, Breweries, Beer Bar, Food, Venues & Event Spaces, Restaurants, American (Traditional), Brewpubs","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",Indiana,IN,Adams County,Indianapolis,46608.0,35
101,dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,3131 Walnut St,Philadelphia,PA,19104,39.952126,-75.186438,3.5,30,0,"{'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'True', 'RestaurantsDelivery': 'False'}","Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '9:0-2:0', 'Sunday': '9:0-2:0'}",Pennsylvania,PA,Adams County,Philadelphia,44937.0,39
102,ZBaetx-wjXvQVzfB_OnASQ,The Rotisserie At the Porch,2955 Market St,Philadelphia,PA,19104,39.954877,-75.18207,2.0,9,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'Caters': 'False', 'BikeParking': 'True'}","Beer Gardens, Food, Food Trucks, Nightlife",,Pennsylvania,PA,Adams County,Philadelphia,44937.0,39
103,VSVtG0BfSCRIZfo03VgHCQ,William Street Common,3900 Chestnut St,Philadelphia,PA,19104,39.9549304,-75.2001318,3.5,72,0,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'False', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Smoking': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True'}","Beer Gardens, Nightlife, Restaurants, American (Traditional), Cafes, Cocktail Bars, Bars, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Music Venues","{'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}",Pennsylvania,PA,Adams County,Philadelphia,44937.0,39
104,ShYwqkUf7PkI7LHqCyTmEA,PHS Pop Up Garden - uCity Square,36th & Filbert St,Philadelphia,PA,19104,39.957087816,-75.1941281726,4.0,13,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}""}","Beer Gardens, Nightlife","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '14:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '12:0-22:0'}",Pennsylvania,PA,Adams County,Philadelphia,44937.0,39
105,WlWnZLMS5CiQ2G2BFJH_zw,Scarlet Lane Brewing SoBro,"4601 N College Ave, Unit C",Indianapolis,IN,46205,39.839760768,-86.1446750707,4.5,50,1,"{'BikeParking': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True'}","Pubs, Brewpubs, Food, Nightlife, Restaurants, Asian Fusion, Bars, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",Indiana,IN,Adams County,Indianapolis,44589.0,40
106,-jNOHaFwWsBpaf9l5gvRwQ,Black Circle,2201 E 46th St,Indianapolis,IN,46205,39.8398071904,-86.1238662302,4.5,99,1,"{'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'loud'"", 'GoodForDancing': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'HappyHour': 'False'}","Pubs, Cuban, Bars, Restaurants, Nightlife, Food, Music Venues, Breweries, Arts & Entertainment","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",Indiana,IN,Adams County,Indianapolis,44589.0,40
107,L7cO2qZurrt-7SLl2oDSrA,Upland Brewing Co Tasting Room,4842 N College Ave,Indianapolis,IN,46205,39.8426549,-86.1458764,4.0,177,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BYOB': 'False', 'Smoking': ""u'no'"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'CoatCheck': 'False', 'RestaurantsReservations': 'True'}","Beer Tours, Food, Restaurants, Dive Bars, Tours, Hotels & Travel, Wine Tasting Room, Beer Bar, Cocktail Bars, Beer, Wine & Spirits, Breweries, American (Traditional), Pubs, Nightlife, Bars, Arts & Entertainment, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",Indiana,IN,Adams County,Indianapolis,44589.0,40
108,Pj-A29ajjCUb5ttM3Ff7yA,MashCraft on Delaware,"2205 N Delaware St, Ste 104",Indianapolis,IN,46205,39.7977066721,-86.1530978364,4.5,83,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'""}","Breweries, Restaurants, Nightlife, Sandwiches, Pubs, Food, Bars","{'Monday': '12:0-18:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",Indiana,IN,Adams County,Indianapolis,44589.0,40
109,u2FUWB2xMipayzmNmJ2Mhg,The Koelschip,2505 N Delaware St,Indianapolis,IN,46205,39.8032315442,-86.1528689048,4.0,71,0,"{'Alcohol': ""u'beer_and_wine'"", 'Smoking': ""u'no'"", 'GoodForDancing': 'False', 'HappyHour': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","Food, Bars, Breweries, Brewpubs, Coffee & Tea, Nightlife, Wine Bars, Beer Bar","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",Indiana,IN,Adams County,Indianapolis,44589.0,40
110,ZS7xL5JelxcoaYTaR5UWXw,Winterfest,"Indiana State Fairgrounds, West Pavilion, 1202 E 38th St",Indianapolis,IN,46205,39.8271757194,-86.1363087127,4.0,62,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'loud'"", 'CoatCheck': 'True', 'HappyHour': 'False', 'Caters': 'False', 'Smoking': ""u'outdoor'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Brewing Supplies, Arts & Entertainment, Nightlife, Beer, Wine & Spirits, Festivals, Shopping, Local Flavor, Food, Beer Gardens",,Indiana,IN,Adams County,Indianapolis,44589.0,40
111,RnPqB4DPIWXch_hl7u2-mw,Holiday Beverages,8601 Torresdale Ave,Philadelphia,PA,19136,40.0427547,-75.0102746,3.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'Caters': 'False'}","Beer, Wine & Spirits, Food, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-20:0', 'Sunday': '11:0-16:0'}",Pennsylvania,PA,Adams County,Philadelphia,44441.0,47
112,aofPaITAzcOTuN6iW0gyOg,Edelweiss Restaurant,8602 S Meridian St,Indianapolis,IN,46217,39.6407566737,-86.1609304609,4.0,36,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'GoodForDancing': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'False'}","Restaurants, Event Planning & Services, Nightlife, Beer Gardens, Venues & Event Spaces, German","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",Indiana,IN,Adams County,Indianapolis,43574.0,44
113,wmOhquyTe7Lykox4-UhOog,Two Sisters Cakery & Bakery,11530 E Washington St,Indianapolis,IN,46229,39.776632,-85.9603209,2.5,7,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Bakeries, Cupcakes, Breweries, Donuts, Food, Desserts","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-14:0'}",Indiana,IN,Adams County,Indianapolis,38265.0,36
114,NZjrCgnv1K5OyRfdru32_w,Mainstay Independent Brewing,901 N Delaware Ave,Philadelphia,PA,19123,39.9625821369,-75.1356569678,4.0,23,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}","Beer Gardens, Nightlife, Food, Brewpubs, Breweries",,,,,,36003.0,40
